         2103794 function calls (2061975 primitive calls) in 5.527 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.009    0.004 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\ticker.py:447(__init__)
        2    0.000    0.000    0.009    0.004 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\ticker.py:559(set_useMathText)
     6000    0.009    0.000    0.009    0.000 {method 'outer' of 'numpy.ufunc' objects}
        1    0.000    0.000    0.008    0.008 \\wsl$\Ubuntu\home\erfi\apmpy\src\gui\main_frame.py:10(__init__)
        1    0.000    0.000    0.008    0.008 \\wsl$\Ubuntu\home\erfi\apmpy\src\gui\main_frame.py:27(setup_main_frame)
      413    0.000    0.000    0.008    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\artist.py:147(<lambda>)
       18    0.000    0.000    0.008    0.000 \\wsl$\Ubuntu\home\erfi\apmpy\src\gui\gui_manager.py:82(update_gui)
     3453    0.005    0.000    0.008    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\font_manager.py:645(__hash__)
      413    0.000    0.000    0.008    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\artist.py:1220(set)
     3600    0.002    0.000    0.008    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\path.py:347(iter_segments)
      204    0.001    0.000    0.008    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\pynput\_util\win32.py:299(_handler)
      132    0.000    0.000    0.008    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\ticker.py:2173(tick_values)
      901    0.000    0.000    0.008    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:805(from_bounds)
2208/2076    0.001    0.000    0.007    0.000 C:\Program Files\Python312\Lib\contextlib.py:132(__enter__)
     2478    0.003    0.000    0.007    0.000 C:\Program Files\Python312\Lib\copy.py:61(copy)
    16780    0.005    0.000    0.007    0.000 C:\Program Files\Python312\Lib\enum.py:726(__call__)
     2583    0.002    0.000    0.007    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:1859(transform_affine)
       23    0.000    0.000    0.007    0.000 C:\Program Files\Python312\Lib\tkinter\ttk.py:719(__init__)
        3    0.000    0.000    0.007    0.002 \\wsl$\Ubuntu\home\erfi\apmpy\src\gui\mini_window.py:47(update_values)
       14    0.000    0.000    0.007    0.001 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:59(__init__)
     1226    0.000    0.000    0.007    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\font_manager.py:906(copy)
        3    0.000    0.000    0.007    0.002 \\wsl$\Ubuntu\home\erfi\apmpy\src\gui\mini_window.py:52(adjust_size)
        1    0.000    0.000    0.007    0.007 \\wsl$\Ubuntu\home\erfi\apmpy\src\main.py:13(setup_logging)
        1    0.000    0.000    0.007    0.007 C:\Program Files\Python312\Lib\logging\handlers.py:124(__init__)
        1    0.000    0.000    0.007    0.007 C:\Program Files\Python312\Lib\logging\handlers.py:54(__init__)
        1    0.000    0.000    0.007    0.007 C:\Program Files\Python312\Lib\logging\__init__.py:1206(__init__)
2208/2076    0.001    0.000    0.007    0.000 C:\Program Files\Python312\Lib\contextlib.py:141(__exit__)
        1    0.000    0.000    0.007    0.007 C:\Program Files\Python312\Lib\logging\__init__.py:1257(_open)
     2457    0.004    0.000    0.007    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\font_manager.py:1120(score_family)
    26228    0.004    0.000    0.007    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:198(<lambda>)
     2617    0.001    0.000    0.007    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\artist.py:103(_stale_axes_callback)
     2416    0.003    0.000    0.007    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backends\backend_agg.py:392(get_renderer)
        1    0.000    0.000    0.007    0.007 C:\Program Files\Python312\Lib\tkinter\__init__.py:2180(wm_iconphoto)
       10    0.000    0.000    0.007    0.001 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\offsetbox.py:363(get_window_extent)
      192    0.000    0.000    0.007    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\ticker.py:214(format_ticks)
25838/25453    0.005    0.000    0.006    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:167(_invalidate_internal)
       20    0.000    0.000    0.006    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\offsetbox.py:785(draw)
      132    0.003    0.000    0.006    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\ticker.py:2100(_raw_ticks)
      204    0.000    0.000    0.006    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\pynput\_util\__init__.py:225(inner)
     3049    0.001    0.000    0.006    0.000 {method 'all' of 'numpy.ndarray' objects}
      264    0.000    0.000    0.006    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\artist.py:1226(_cm_set)
      773    0.001    0.000    0.006    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\path.py:99(__init__)
    28359    0.005    0.000    0.006    0.000 {built-in method _abc._abc_instancecheck}
       85    0.001    0.000    0.006    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:651(union)
     1143    0.000    0.000    0.006    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\font_manager.py:656(__eq__)
        6    0.000    0.000    0.006    0.001 \\wsl$\Ubuntu\home\erfi\apmpy\src\gui\main_frame.py:56(create_data_display)
5765/3479    0.001    0.000    0.006    0.000 {built-in method builtins.hash}
     7509    0.003    0.000    0.006    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\colors.py:216(_is_nth_color)
      204    0.000    0.000    0.006    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\pynput\_util\win32.py:377(_handler)
     1234    0.001    0.000    0.006    0.000 {built-in method builtins.all}
  567/561    0.000    0.000    0.006    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axes\_base.py:850(viewLim)
     2457    0.005    0.000    0.005    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\font_manager.py:1178(score_stretch)
  578/572    0.001    0.000    0.005    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axes\_base.py:836(_unstale_viewLim)
     3954    0.003    0.000    0.005    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\cbook.py:2063(_setattr_cm)
       66    0.000    0.000    0.005    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\ticker.py:721(set_locs)
       97    0.000    0.000    0.005    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:1529(get_majorticklocs)
    22113    0.005    0.000    0.005    0.000 {built-in method builtins.iter}
      204    0.001    0.000    0.005    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\pynput\mouse\_win32.py:197(_handle)
        7    0.000    0.000    0.005    0.001 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:455(__init__)
     3049    0.001    0.000    0.005    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\numpy\_core\_methods.py:68(_all)
23345/15609    0.004    0.000    0.005    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:2417(<lambda>)
    31268    0.005    0.000    0.005    0.000 {function RcParams.__getitem__ at 0x00000268BA4C4AE0}
     2457    0.001    0.000    0.005    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\font_manager.py:1196(score_weight)
     2583    0.004    0.000    0.005    0.000 {built-in method matplotlib._path.affine_transform}
        7    0.000    0.000    0.005    0.001 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:394(__init__)
      600    0.000    0.000    0.005    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\path.py:470(cleaned)
     1215    0.002    0.000    0.005    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\patches.py:361(_set_edgecolor)
      459    0.000    0.000    0.005    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:2310(getter)
        8    0.000    0.000    0.004    0.001 C:\Program Files\Python312\Lib\tkinter\ttk.py:623(__init__)
     6000    0.002    0.000    0.004    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\colors.py:401(<genexpr>)
       14    0.000    0.000    0.004    0.000 C:\Program Files\Python312\Lib\tkinter\ttk.py:702(__init__)
    15907    0.004    0.000    0.004    0.000 {built-in method numpy.asarray}
     2552    0.001    0.000    0.004    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\figure.py:65(_stale_figure_callback)
     5400    0.001    0.000    0.004    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\patches.py:898(set_height)
     3884    0.002    0.000    0.004    0.000 {built-in method builtins.any}
      718    0.002    0.000    0.004    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\artist.py:180(__init__)
      6/4    0.000    0.000    0.004    0.001 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:561(__get__)
      600    0.002    0.000    0.004    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\numpy\_core\shape_base.py:221(vstack)
        2    0.000    0.000    0.004    0.002 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\__init__.py:117(safe_load)
        2    0.000    0.000    0.004    0.002 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\__init__.py:74(load)
     1299    0.001    0.000    0.004    0.000 C:\Program Files\Python312\Lib\copy.py:247(_reconstruct)
      603    0.001    0.000    0.004    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axes\_base.py:1174(_set_artist_props)
     3642    0.001    0.000    0.004    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:2440(transform_path_non_affine)
     1582    0.001    0.000    0.004    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\numpy\_core\fromnumeric.py:69(_wrapreduction)
      600    0.001    0.000    0.004    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:859(update_from_path)
      204    0.000    0.000    0.004    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\pynput\_util\__init__.py:144(inner)
     3000    0.002    0.000    0.004    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\bezier.py:283(axis_aligned_extrema)
       96    0.001    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\lines.py:671(recache)
        8    0.000    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:970(set_tick_params)
    27742    0.003    0.000    0.003    0.000 {method 'items' of 'dict' objects}
     3696    0.001    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\artist.py:622(get_snap)
    37392    0.003    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\artist.py:293(axes)
      200    0.000    0.000    0.003    0.000 \\wsl$\Ubuntu\home\erfi\apmpy\src\utils\input_manager.py:26(on_move)
       94    0.000    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\markers.py:220(__init__)
       42    0.000    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\lines.py:287(__init__)
     2516    0.003    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:362(size)
        1    0.000    0.000    0.003    0.003 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backends\_backend_tk.py:166(__init__)
      600    0.003    0.000    0.003    0.000 {built-in method matplotlib._path.cleanup_path}
     7630    0.003    0.000    0.003    0.000 {method 'reshape' of 'numpy.ndarray' objects}
       20    0.000    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\offsetbox.py:651(draw)
        2    0.000    0.000    0.003    0.002 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axes\_base.py:3229(grid)
        4    0.000    0.000    0.003    0.001 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:1702(grid)
        8    0.000    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:1612(_copy_tick_props)
       94    0.000    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\markers.py:299(_set_marker)
      628    0.000    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:795(unit)
     6724    0.002    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\_api\__init__.py:99(check_in_list)
     3778    0.001    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backend_bases.py:864(set_capstyle)
    15/13    0.000    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:1215(_set_lim)
     2208    0.001    0.000    0.003    0.000 C:\Program Files\Python312\Lib\contextlib.py:299(helper)
     2551    0.001    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\pyplot.py:1059(_auto_draw_if_interactive)
       44    0.000    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\spines.py:292(draw)
      615    0.001    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\artist.py:998(set_alpha)
       96    0.002    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\numpy\_core\numeric.py:2349(isclose)
       24    0.000    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\lines.py:1337(update_from)
    26547    0.003    0.000    0.003    0.000 {method 'pop' of 'dict' objects}
      614    0.000    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\patches.py:376(set_edgecolor)
     1557    0.001    0.000    0.003    0.000 {built-in method builtins.sorted}
       38    0.000    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\text.py:104(__init__)
        1    0.000    0.000    0.003    0.003 \\wsl$\Ubuntu\home\erfi\apmpy\src\gui\gui_manager.py:61(create_mini_window)
        1    0.000    0.000    0.003    0.003 \\wsl$\Ubuntu\home\erfi\apmpy\src\gui\mini_window.py:11(__init__)
     1012    0.000    0.000    0.003    0.000 {method 'min' of 'numpy.ndarray' objects}
        8    0.000    0.000    0.003    0.000 C:\Program Files\Python312\Lib\tkinter\ttk.py:570(__init__)
    21883    0.003    0.000    0.003    0.000 {method 'get' of 'dict' objects}
      202    0.000    0.000    0.003    0.000 \\wsl$\Ubuntu\home\erfi\apmpy\src\tracker.py:40(on_action)
        1    0.000    0.000    0.003    0.003 \\wsl$\Ubuntu\home\erfi\apmpy\src\gui\mini_window.py:17(setup_mini_window)
      617    0.001    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:1097(__init__)
    16780    0.003    0.000    0.003    0.000 C:\Program Files\Python312\Lib\enum.py:1129(__new__)
