         1030043 function calls (1008679 primitive calls) in 7.531 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.009    0.009 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backends\_backend_tk.py:598(__init__)
     2444    0.001    0.000    0.009    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:1792(transform)
       16    0.000    0.000    0.009    0.001 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\PIL\ImageTk.py:62(_pyimagingtkcall)
      124    0.000    0.000    0.009    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\patches.py:738(__init__)
     4333    0.001    0.000    0.009    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:1802(convert_units)
      204    0.004    0.000    0.008    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\ticker.py:2100(_raw_ticks)
     1318    0.001    0.000    0.008    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backend_bases.py:635(new_gc)
1657/1453    0.001    0.000    0.008    0.000 C:\Program Files\Python312\Lib\contextlib.py:132(__enter__)
      136    0.000    0.000    0.008    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\artist.py:769(set_clip_path)
     2898    0.005    0.000    0.008    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\numpy\_core\fromnumeric.py:41(_wrapit)
        2    0.008    0.004    0.008    0.004 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\font_manager.py:1499(_get_font)
      129    0.001    0.000    0.008    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\patches.py:48(__init__)
       14    0.000    0.000    0.008    0.001 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:59(__init__)
      499    0.000    0.000    0.008    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\pynput\_util\__init__.py:144(inner)
        7    0.000    0.000    0.008    0.001 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backends\_backend_tk.py:803(_Button)
        1    0.000    0.000    0.008    0.008 C:\Program Files\Python312\Lib\threading.py:1001(run)
        1    0.000    0.000    0.008    0.008 \\wsl$\Ubuntu\home\erfi\apmpy\src\utils\input_manager.py:15(input_loop)
      237    0.000    0.000    0.008    0.000 C:\Program Files\Python312\Lib\tkinter\__init__.py:425(set)
        1    0.000    0.000    0.008    0.008 \\wsl$\Ubuntu\home\erfi\apmpy\src\utils\settings_manager.py:25(save_settings)
     1318    0.002    0.000    0.008    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backend_bases.py:711(__init__)
      102    0.000    0.000    0.008    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\ticker.py:721(set_locs)
     4333    0.002    0.000    0.008    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\units.py:56(_is_natively_supported)
     2625    0.002    0.000    0.007    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\colors.py:275(to_rgba)
        1    0.000    0.000    0.007    0.007 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backends\backend_qtagg.py:1(<module>)
1657/1453    0.001    0.000    0.007    0.000 C:\Program Files\Python312\Lib\contextlib.py:141(__exit__)
      151    0.000    0.000    0.007    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:1529(get_majorticklocs)
      468    0.001    0.000    0.007    0.000 \\wsl$\Ubuntu\home\erfi\apmpy\src\utils\input_manager.py:26(on_move)
      132    0.001    0.000    0.007    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:1428(__sub__)
        2    0.000    0.000    0.007    0.004 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\PIL\ImageTk.py:52(_get_image_from_kw)
      237    0.007    0.000    0.007    0.000 {method 'globalsetvar' of '_tkinter.tkapp' objects}
     1608    0.001    0.000    0.007    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:1118(get_points)
     2457    0.004    0.000    0.007    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\font_manager.py:1120(score_family)
  868/862    0.000    0.000    0.007    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axes\_base.py:850(viewLim)
     2494    0.002    0.000    0.007    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:1859(transform_affine)
        1    0.000    0.000    0.007    0.007 \\wsl$\Ubuntu\home\erfi\apmpy\src\gui\main_frame.py:10(__init__)
  885/879    0.002    0.000    0.007    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axes\_base.py:836(_unstale_viewLim)
     9572    0.005    0.000    0.007    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:1779(__init__)
     2848    0.003    0.000    0.007    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:2358(__init__)
        1    0.000    0.000    0.007    0.007 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backends\qt_compat.py:1(<module>)
       23    0.000    0.000    0.007    0.000 C:\Program Files\Python312\Lib\tkinter\ttk.py:719(__init__)
        4    0.000    0.000    0.007    0.002 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backends\qt_compat.py:66(_setup_pyqt5plus)
     1868    0.001    0.000    0.007    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:2008(rotate_deg)
     3277    0.001    0.000    0.007    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\artist.py:269(convert_xunits)
        1    0.000    0.000    0.007    0.007 \\wsl$\Ubuntu\home\erfi\apmpy\src\gui\main_frame.py:27(setup_main_frame)
      847    0.000    0.000    0.007    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:239(__array__)
      711    0.000    0.000    0.007    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:2310(getter)
        7    0.000    0.000    0.007    0.001 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backends\_backend_tk.py:724(_set_image_for_button)
        9    0.000    0.000    0.007    0.001 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\PIL\Image.py:348(preinit)
15210/12135    0.003    0.000    0.007    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\artist.py:316(stale)
       14    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1062(get_code)
      720    0.001    0.000    0.006    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\path.py:413(iter_bezier)
       28    0.000    0.000    0.006    0.000 \\wsl$\Ubuntu\home\erfi\apmpy\src\gui\main_frame.py:53(update_values)
     3347    0.001    0.000    0.006    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\artist.py:281(convert_yunits)
    15884    0.003    0.000    0.006    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\__init__.py:694(_get)
     2457    0.005    0.000    0.006    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\font_manager.py:1178(score_stretch)
    15041    0.006    0.000    0.006    0.000 {method 'copy' of 'numpy.ndarray' objects}
        7    0.000    0.000    0.006    0.001 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:455(__init__)
      473    0.000    0.000    0.006    0.000 \\wsl$\Ubuntu\home\erfi\apmpy\src\tracker.py:40(on_action)
     2458    0.002    0.000    0.006    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\numpy\_core\fromnumeric.py:69(_wrapreduction)
       32    0.000    0.000    0.006    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\offsetbox.py:651(draw)
     3112    0.004    0.000    0.005    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\_api\__init__.py:64(check_isinstance)
     1868    0.003    0.000    0.005    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:1985(rotate)
     7201    0.002    0.000    0.005    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:158(invalidate)
        6    0.000    0.000    0.005    0.001 \\wsl$\Ubuntu\home\erfi\apmpy\src\gui\main_frame.py:43(create_data_display)
      138    0.001    0.000    0.005    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\lines.py:671(recache)
     4385    0.005    0.000    0.005    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:182(set_children)
        7    0.000    0.000    0.005    0.001 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:394(__init__)
     2457    0.002    0.000    0.005    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\font_manager.py:1196(score_weight)
     1950    0.002    0.000    0.005    0.000 C:\Program Files\Python312\Lib\copy.py:247(_reconstruct)
     1318    0.001    0.000    0.005    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\artist.py:920(_set_gc_clip)
     2612    0.001    0.000    0.005    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:2609(get_matrix)
     1162    0.001    0.000    0.005    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:2594(__init__)
       68    0.000    0.000    0.005    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\spines.py:292(draw)
     2494    0.004    0.000    0.005    0.000 {built-in method matplotlib._path.affine_transform}
      600    0.002    0.000    0.005    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\bezier.py:208(__call__)
     1564    0.001    0.000    0.004    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\artist.py:103(_stale_axes_callback)
      150    0.002    0.000    0.004    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\numpy\_core\numeric.py:2349(isclose)
      6/4    0.000    0.000    0.004    0.001 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:561(__get__)
    10789    0.002    0.000    0.004    0.000 <frozen abc>:117(__instancecheck__)
      479    0.001    0.000    0.004    0.000 C:\Program Files\Python312\Lib\threading.py:616(set)
     2598    0.003    0.000    0.004    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\cbook.py:2063(_setattr_cm)
     1570    0.001    0.000    0.004    0.000 {method 'min' of 'numpy.ndarray' objects}
     2505    0.003    0.000    0.004    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:2053(scale)
     1318    0.001    0.000    0.004    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backend_bases.py:879(set_clip_path)
        8    0.000    0.000    0.004    0.000 C:\Program Files\Python312\Lib\tkinter\ttk.py:623(__init__)
     1926    0.001    0.000    0.004    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\artist.py:415(pchanged)
       42    0.000    0.000    0.004    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\lines.py:287(__init__)
      102    0.001    0.000    0.004    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\ticker.py:803(_set_format)
      255    0.000    0.000    0.004    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\patches.py:387(_set_facecolor)
     6663    0.002    0.000    0.004    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\numpy\lib\_function_base_impl.py:346(iterable)
        8    0.000    0.000    0.004    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:970(set_tick_params)
     4587    0.004    0.000    0.004    0.000 {built-in method numpy.array}
        2    0.000    0.000    0.004    0.002 C:\Program Files\Python312\Lib\tkinter\__init__.py:2396(readprofile)
      204    0.003    0.000    0.004    0.000 {method 'draw_text_image' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
     1938    0.001    0.000    0.004    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\cbook.py:924(get_siblings)
       15    0.000    0.000    0.004    0.000 C:\Program Files\Python312\Lib\logging\__init__.py:1011(handle)
        6    0.000    0.000    0.004    0.001 C:\Program Files\Python312\Lib\tkinter\__init__.py:3230(__init__)
     2080    0.001    0.000    0.003    0.000 {method 'max' of 'numpy.ndarray' objects}
       94    0.000    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\markers.py:220(__init__)
        1    0.000    0.000    0.003    0.003 \\wsl$\Ubuntu\home\erfi\apmpy\src\gui\gui_manager.py:59(create_mini_window)
        1    0.000    0.000    0.003    0.003 \\wsl$\Ubuntu\home\erfi\apmpy\src\gui\mini_window.py:11(__init__)
    16462    0.003    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:113(__init__)
       11    0.003    0.000    0.003    0.000 {built-in method nt._path_isfile}
        1    0.000    0.000    0.003    0.003 \\wsl$\Ubuntu\home\erfi\apmpy\src\gui\mini_window.py:17(setup_mini_window)
     1570    0.000    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\numpy\_core\_methods.py:47(_amin)
     1261    0.001    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\numpy\_core\fromnumeric.py:3080(max)
 1215/615    0.000    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:2394(__eq__)
        2    0.000    0.000    0.003    0.002 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axes\_base.py:3229(grid)
        4    0.000    0.000    0.003    0.001 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:1702(grid)
     1197    0.001    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\numpy\_core\fromnumeric.py:3225(min)
      646    0.001    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:1787(__eq__)
8117/7201    0.003    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:167(_invalidate_internal)
        8    0.000    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:1612(_copy_tick_props)
       94    0.000    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\markers.py:299(_set_marker)
      295    0.000    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:494(update_position)
      377    0.001    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\path.py:99(__init__)
     2384    0.002    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:2040(translate)
    20/18    0.000    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:1215(_set_lim)
 1080/480    0.001    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:2401(_iter_break_from_left_to_right)
      600    0.002    0.000    0.003    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\bezier.py:199(__init__)
       11    0.000    0.000    0.003    0.000 C:\Program Files\Python312\Lib\tkinter\ttk.py:702(__init__)
